Company,Time,Debt1,Debt2,Equity1,Equity2,FL,OL,SL,LL,Q,CF,CA,Cycle,Cycle*Q,Cycle*CF,Cycle*CA,ROA,SCALE
600764.SH,20191231,0.3709903965,2.1842262227,0.5502097971,2.1191391918,0.4077685347,1.776457619,2.0326612138,0.1515649399,,-0.65953665,1.7838504988,1,,-0.65953665,1.7838504988,0.4639608669,8.9470001384
600288.SH,20030630,0.0839527933,0.1038437517,0.0018870123,0.0111658755,0.0839527933,0.0198909584,0.1038437517,0,,0.0011021692,0.4465279628,0,,0,0,0.0172717083,7.2777115444
600288.SH,20030930,-0.031084404,0.0299543135,0.0017542656,0.0067183068,-0.031153481,0.0611077943,0.03002339,-0.000069076,,0.0021095258,0.4023562531,0,,0,0,0.0222085635,7.313727725
600288.SH,20031231,0.1146085067,0.0880721063,0.0450243516,0.0601009674,0.1206720963,-0.03259999,0.0820085167,0.0060635896,,-0.014079255,0.4531143929,1,,-0.014079255,0.4531143929,0.0446323506,7.4518997727
600288.SH,20040331,0.0150887894,0.0224639575,-0.000212288,0.0024165277,0.0150887894,0.0073751681,0.0224639575,0,,0.0141020406,0.4062067503,0,,0,0,0.0031555301,7.4764757787
600288.SH,20040630,0.0096262414,-0.000696487,0.0001834648,0.0015602438,0.0102774283,-0.010973915,-0.001347674,0.0006511869,,0.0088814534,0.3960064122,0,,0,0,0.0106064759,7.4773391628
600288.SH,20040930,0.0039603257,0.0270994903,0.0021611497,-0.002319676,0.0046109506,0.0224885397,0.0264488653,0.0006506249,,0.0078953619,0.4720274842,1,,0.0078953619,0.4720274842,0.0147468384,7.5018169371
600288.SH,20041231,0.0557601167,0.0595790774,0.0636908063,0.0730469122,0.056312197,0.0032668803,0.059026997,0.0005520804,,-0.022132571,0.4864851555,1,,-0.022132571,0.4864851555,0.031895118,7.6263558071
600288.SH,20050331,0.0175476214,0.0014913528,0.0013412719,0.0039435842,0.0175476214,-0.016056269,0.0014913528,0,,0.0058862034,0.4446962095,0,,0,0,0.0036846593,7.6317759797
600288.SH,20050630,-0.010180781,0.0194736042,0.0078996074,0.0076144971,-0.010132301,0.0296059054,0.0194251243,0.0000484799,,-0.00212662,0.4737617274,0,,0,0,0.0109426429,7.658503692
600288.SH,20050930,-0.011800329,0.0000776934,0.0001379222,0.0025753982,-0.009912276,0.0099899697,-0.001810359,0.0018880526,,0.0018030431,0.4559648067,0,,0,0,0.0144393546,7.6611532232
600288.SH,20051231,-0.022596682,0.0439244184,-0.002219371,0.0115653583,-0.02419728,0.0681216984,0.0450542525,-0.001129834,,-0.008064285,0.5131231406,1,,-0.008064285,0.5131231406,0.0321906678,7.7151581258
600288.SH,20060331,0.0341647438,-0.046447192,-0.000457344,0.0024214151,0.0341647438,-0.080611936,-0.046447192,0,,-0.099209554,0.4404694949,0,,0,0,0.0040210476,7.6701338426
600288.SH,20060630,0.0244941572,0.0377847802,-0.000966656,-0.002498917,0.0244941572,0.013290623,0.0377847802,0,,0.029895842,0.4721511464,0,,0,0,0.0105463909,7.7048114723
600288.SH,20060930,0.001487157,-0.002694774,-0.00002091,0.0026466889,0.0017530427,-0.004447816,-0.002960659,0.0002658857,,-0.046057254,0.4756637565,0,,0,0,0.01411632,7.7047633413
600288.SH,20061231,0.0547119865,0.1475674663,-0.006030757,0.0097889388,0.0564042724,0.091163194,0.1458751804,0.0016922859,,0.1684779459,0.5119474033,1,,0.1684779459,0.5119474033,0.031467279,7.8509017846
600288.SH,20070331,-0.003504606,-0.039876808,-0.001835868,-0.000614513,-0.004768211,-0.035108597,-0.038613203,-0.001263605,,-0.124498476,0.4387079281,0,,0,0,0.0029162604,7.8095678665
600288.SH,20070630,-0.025486337,-0.032686227,0.0006458432,0.0056698982,-0.02528342,-0.007402807,-0.032889143,0.0002029167,,0.0185835571,0.4608645534,0,,0,0,0.0107232949,7.7821798881
600288.SH,20070930,-0.057977171,-0.039759617,0.0019252592,0.0059063721,-0.057656002,0.0178963847,-0.040080786,0.0003211685,,0.015316484,0.4754258131,1,,0.015316484,0.4754258131,0.0169274152,7.7477403949
600288.SH,20071231,0.0384228085,0.0773800394,0.0098472046,0.0281694014,0.0406082892,0.0367717502,0.0751945586,0.0021854807,,0.0574112741,0.4715964137,1,,0.0574112741,0.4715964137,0.044458859,7.8480827987
600288.SH,20080331,0.0042954991,-0.045476566,0.0009492663,0.0036386001,0.0031239993,-0.048600565,-0.07554506,0.0300684937,,-0.017748963,0.4175621481,0,,0,0,0.0033661093,7.8053444212
600288.SH,20080630,0.0207851022,0.0383574797,-0.002657885,0.0010401517,0.0213295496,0.0170279301,0.0378130323,0.0005444474,,0.0165202845,0.4563588047,1,,0.0165202845,0.4563588047,0.0081155635,7.843985766
600288.SH,20080930,-0.005489443,-0.017737685,0.002083675,0.0043982204,-0.005489443,-0.012248242,-0.017737685,0,,-0.021669264,0.4386790564,1,,-0.021669264,0.4386790564,0.0115942531,7.8305565313
600288.SH,20081231,-0.056431404,-0.00427448,0.0010278861,0.0311341194,-0.060822005,0.0565475251,-0.027702176,0.0234276959,,0.0456836057,0.4804338812,1,,0.0456836057,0.4804338812,0.052628841,7.8570617823
600288.SH,20090331,0.0015480373,-0.055944713,0.0009698454,0.002916657,0.0023220559,-0.058266769,-0.056718731,0.0007740186,,-0.088658107,0.4623507852,0,,0,0,0.0024695839,7.8025759702
600288.SH,20090630,0.0102170218,0.0277843734,-0.008401007,-0.006929429,0.0093996601,0.0183847134,0.0286017352,-0.000817362,,0.0319484637,0.4876540778,0,,0,0,0.004214685,7.8232164268
600288.SH,20090930,-0.006405312,0.0104846543,0.000274988,0.0013585666,-0.006405312,0.0168899658,0.0104846543,0,,-0.007618037,0.4792926887,0,,0,0,0.0054871101,7.8349900261
600288.SH,20091231,-0.027299592,0.0482528993,0.0076668728,0.0363173199,-0.02751874,0.0757716398,0.076167286,-0.027914387,,0.1189802866,0.4857487228,1,,0.1189802866,0.4857487228,0.0417359328,7.9161738232
600288.SH,20100331,-0.000364795,-0.036959067,-0.000249374,0.0014876722,0.0011706285,-0.038129695,-0.038494491,0.001535424,,-0.139459871,0.457730825,0,,0,0,0.0014876722,7.8800580723
600288.SH,20100630,0.0050714704,0.0350294197,0.0016154152,0.0056565251,0.0049893607,0.0300400968,0.0351459466,-0.000116489,,0.0038740162,0.5190755492,0,,0,0,0.0071989456,7.9199381667
600288.SH,20100930,0.0058147968,0.0157269537,0.0052468365,0.0126403142,0.0058147968,0.0099121206,0.0157269174,0,,-0.028630351,0.5065599448,1,,-0.028630351,0.5065599448,0.0195577782,7.9479104638
600288.SH,20101231,-0.005300998,0.0307552215,0.0104284404,0.0411820009,-0.006100953,0.0368561749,0.0421571724,-0.011401951,,0.0692404635,0.4907693553,1,,0.0692404635,0.4907693553,0.0626249953,8.0173779965
600288.SH,20110331,0.0155310846,-0.025690441,-0.001196454,0.0002964512,0.0155003251,-0.041190766,-0.025629713,-0.000060728,,-0.051186665,0.4737800547,0,,0,0,0.0002964512,7.9916560148
600288.SH,20110630,0.0174210818,-0.005936563,0.0029477147,0.0074055158,0.0174376234,-0.023374153,-0.019484009,0.0135474789,,0.0295047163,0.4632623212,1,,0.0295047163,0.4632623212,0.0077096575,7.9931238893
600288.SH,20110930,-0.006485323,0.030732292,-0.01020952,-0.008138135,-0.005434431,0.0361666889,0.0330591381,-0.00232688,,-0.000314538,0.4671382758,1,,-0.000314538,0.4671382758,0.0110178212,8.0154665461
600288.SH,20111231,-0.006424609,0.047442122,0.0092237239,0.036764983,-0.006133999,0.0535761208,0.0669703574,-0.019528235,,0.0680512443,0.4555575099,1,,0.0680512443,0.4555575099,0.0482892455,8.0963155176
600288.SH,20120331,-0.021049205,-0.060885243,-0.001291147,0.000734321,-0.021049205,-0.039836038,-0.06085755,-0.000027694,,-0.076786859,0.4266305076,0,,0,0,0.0007342905,8.0342795454
600288.SH,20120630,0.0074394258,0.0787722387,0.0001364705,0.0039444192,0.0074394258,0.0713328128,0.0787722387,0,,0.0769802609,0.4444592405,1,,0.0769802609,0.4444592405,0.0047257372,8.1137528521
600288.SH,20120930,-0.038771417,-0.038516694,-0.007227741,-0.014988461,-0.039035871,0.0005191777,-0.03825224,-0.000264454,,-0.016199986,0.421180942,1,,-0.016199986,0.421180942,0.007805839,8.0587630661
600288.SH,20121231,-0.015891871,-0.004787186,0.0075961196,0.0219810524,-0.014810064,0.0100228783,-0.005868993,0.001081807,,0.0845737394,0.4249893551,1,,0.0845737394,0.4249893551,0.0303965617,8.0758108221
600288.SH,20130331,0.0189133509,0.0277586418,0.0004474562,0.0019422628,0.0186023799,0.0091562619,0.0280978801,-0.000339238,,-0.159880434,0.44910174,0,,0,0,-0.000237147,8.1050791984
600288.SH,20130630,0.0321830717,-0.041373878,-0.001504661,0.0003535227,0.0321830717,-0.073556949,-0.041373878,0,,-0.064128348,0.4793227403,0,,0,0,-0.000176248,8.0631937689
600288.SH,20130930,0.0256659325,0.0503841151,-0.010314209,-0.023012359,0.0256659325,0.0247181825,0.0503841151,0,,-0.010136122,0.4948523744,1,,-0.010136122,0.4948523744,-0.01126958,8.0901976174
600288.SH,20131231,0.0051077876,0.0057742433,0.0070528072,0.0192062599,0.0060914704,-0.000317196,0.0109211747,-0.005146901,,0.0620146225,0.4500962532,1,,0.0620146225,0.4500962532,0.0100395968,8.1148712085
600288.SH,20140331,0.0048465128,0.0100687628,-0.006409094,-0.010787789,0.0048465128,0.0052222201,0.0100687329,0,,0.0199869497,0.4648778619,0,,0,0,-0.010787789,8.1141519234
600288.SH,20140630,-0.005533003,-0.01920643,-0.000543721,0.0046624453,-0.005533003,-0.013673398,-0.019179196,-0.000027204,,0.0184519911,0.4572318688,0,,0,0,-0.006133076,8.0995011683
600288.SH,20140930,-0.003705025,0.009722958,-0.000926985,-0.002250864,-0.003705025,0.0134279832,0.009722958,0,,0.0028788046,0.4552118787,1,,0.0028788046,0.4552118787,-0.005095837,8.1069454548
600288.SH,20141231,-0.047640955,-0.056258833,0.0044474497,0.0095800384,-0.047644633,-0.0086142,-0.056090721,-0.000168112,,0.0786934932,0.3622061818,1,,0.0786934932,0.3622061818,0.0027595464,8.0591420695
600288.SH,20150331,-0.024505342,-0.063354088,-0.004563148,-0.005980062,-0.024809019,-0.038545101,-0.063050443,-0.000303677,,-0.115241004,0.3844957134,0,,0,0,-0.005980031,7.9872870875
600288.SH,20150630,-0.015971522,-0.006059523,0.00352159,0.0056867439,-0.015538369,0.0094788464,-0.006492676,0.0004331531,,0.0192606859,0.4057493334,0,,0,0,0.0020604075,7.9869142393
600288.SH,20150930,0.0018013707,0.0432928172,-0.00470586,-0.005173741,0.0011326543,0.0421601629,0.0439615336,-0.000668716,,0.0114076046,0.4328066307,0,,0,0,0.0002649374,8.0243247677
600288.SH,20151231,-0.001898926,-0.012724081,0.0104589566,0.0166065329,-0.004650666,-0.008073415,-0.009972341,-0.00275174,,0.0570252042,0.3364810977,1,,0.0570252042,0.3364810977,0.014851336,8.0281996375
600288.SH,20160331,-0.006685764,-0.023329404,-0.004560702,-0.011361494,-0.0060589,-0.017270503,-0.023956267,0.0006268638,,-0.069808771,0.3577555061,0,,0,0,-0.011361494,7.9928927554
600288.SH,20160630,-0.002027132,-0.004792106,0.0027663257,0.0048307569,0.0025475982,-0.007339704,-0.009366836,0.0045747302,,-0.006295292,0.3802225973,0,,0,0,-0.003557346,7.9929314053
600288.SH,20160930,0.0140250154,0.0013055915,-0.001625292,-0.00098704,0.0138532226,-0.012547665,0.0014773505,-0.000171793,,-0.035798849,0.3885762215,0,,0,0,-0.004131304,7.9932498723
600288.SH,20161231,0.0005020426,0.0164720983,0.0110160279,0.0224742181,0.0002318549,0.0162403109,0.0167423536,-0.000270188,,0.0991601247,0.331615761,1,,0.0991601247,0.331615761,0.0184363633,8.031456947
600288.SH,20170331,-0.00958969,-0.008925011,-0.004035277,-0.007644869,-0.008831812,-0.000093231,-0.009682922,0.0007578781,,-0.046963607,0.353008463,0,,0,0,-0.007644869,8.0147482514
600288.SH,20170630,-0.007447886,0.0374597426,-0.001067615,-0.001566252,-0.007904708,0.0453644507,0.0379165647,-0.000456822,,0.0117747383,0.3670312021,0,,0,0,-0.0063847,8.0500125817
600288.SH,20170930,-0.00528557,-0.012241872,-0.000354582,0.0023984037,-0.001113716,-0.011128157,-0.016413726,0.0041718541,,0.1890121252,0.3349180161,1,,0.1890121252,0.3349180161,-0.003655235,8.040120346
600288.SH,20171231,-0.003207942,-0.012769633,0.0151250089,0.0246835742,-0.002946967,-0.009822666,-0.013030607,0.0002609744,,-0.125994099,0.3066142471,1,,-0.125994099,0.3066142471,0.019903212,8.051963875
600288.SH,20180331,-0.004251653,-0.018294527,-0.004031267,-0.001063232,-0.004337355,-0.013957205,-0.018208857,-0.000085702,,-0.064918534,0.3095986013,0,,0,0,-0.001223839,8.0324163009
600288.SH,20180630,-0.003572388,0.0394790432,-0.005835236,-0.006758601,-0.004312782,0.0437918572,0.0402194693,-0.000740394,,0.0070979775,0.3296208212,1,,0.0070979775,0.3296208212,-0.000858217,8.0646128277
600288.SH,20180930,-0.001603812,-0.005165091,0.0003488133,0.0049528215,-0.001656328,-0.003508794,-0.005112605,-0.000052517,,-0.054105839,0.3386161522,1,,-0.054105839,0.3386161522,0.0041139967,8.064400536
600288.SH,20181231,-0.002192876,-0.012919337,0.0062347413,0.0122250853,-0.002519399,-0.010399906,-0.012592782,-0.000326524,,0.0700134982,0.3055935083,1,,0.0700134982,0.3055935083,0.0224950238,8.0637060116
600288.SH,20190331,0.0006206086,0.01314046,-0.008167596,-0.010506281,0.0007191279,0.0124213321,0.0130419407,0.0000985193,,-0.033373239,0.3084767988,0,,0,0,-0.004851336,8.0663367904
600288.SH,20190630,-0.010045798,-0.022147185,0.0000784514,0.0025970584,-0.007070672,-0.015076513,-0.025122311,0.0029751257,,-0.025197905,0.3111697402,1,,-0.025197905,0.3111697402,-0.000588213,8.0465930003
600288.SH,20190930,-0.014440612,-0.007165041,0.004047758,0.0123418565,-0.014371707,0.0072066659,-0.007233946,0.0000689051,,-0.011891444,0.3320027371,1,,-0.011891444,0.3320027371,0.0141635509,8.051756462
600288.SH,20191231,0.0001720126,0.0201862566,0.005742196,0.0227373314,-8.027256E-6,0.0201942838,0.0203662965,-0.00018004,,0.1460874674,0.3114942477,1,,0.1460874674,0.3114942477,0.0378858793,8.0937843736
600064.SH,20030630,0.0013379136,0.0123542611,-0.001386982,0.0062691288,0.0013379136,0.0110163474,0.0123542611,0,,0.0328803314,0.5230611156,0,,0,0,0.0097201098,8.0213903255
600064.SH,20030930,-0.031522865,-0.024938822,-0.00291731,0.0021411577,-0.031703005,0.0067641829,-0.024758682,-0.00018014,,0.0031015872,0.5015940883,0,,0,0,0.0128988279,7.9983288099
600064.SH,20031231,-0.006384451,0.0108615635,-0.001324437,0.0019715184,-0.006192581,0.0170541446,0.0106696939,0.0001918695,,0.0183710551,0.5255833002,1,,0.0183710551,0.5255833002,0.0210066236,8.0110802123
600064.SH,20040331,-0.021233033,-0.020623778,-0.001472677,0.0033894557,-0.021311231,0.0006874526,-0.020545581,-0.000078197,,-0.052711636,0.501689403,0,,0,0,0.003564031,7.9936956503
600064.SH,20040630,0.0094523571,0.0365690091,-0.002693213,0.0024968739,0.0094523571,0.027116652,0.0365690091,0,,0.00472682,0.5282081123,0,,0,0,0.0072835475,8.0320177704
600064.SH,20040930,0.0081222997,0.0140944643,-0.003057753,0.002087626,0.0079538108,0.0061406535,0.0142629533,-0.000168489,,0.00788097,0.5068605817,1,,0.00788097,0.5068605817,0.0103561271,8.0480703262
600064.SH,20041231,0.0015985914,0.0170782315,-0.006270379,0.0057047333,0.0014064407,0.0156717908,0.0172703822,-0.000192151,,0.0258814505,0.5062774126,1,,0.0258814505,0.5062774126,0.0208088003,8.070597635
600064.SH,20050331,-0.027477224,-0.011262348,0.0013908352,0.0062541476,-0.027550903,0.0162885547,-0.011188669,-0.000073679,,-0.042044404,0.5083877275,0,,0,0,0.003097424,8.0655768511
600064.SH,20050630,0.0048696324,0.0260767558,-0.003244118,-0.019133288,0.0048696324,0.0212071234,0.0260767558,0,,0.0243849513,0.5061651431,0,,0,0,0.0065461055,8.0724963237
600064.SH,20050930,-0.002808031,0.0069408599,-0.002914955,-0.000488441,-0.002808031,0.0097488909,0.0069408599,0,,-0.006139604,0.4970436425,0,,0,0,0.0072339871,8.0789279834
600064.SH,20051231,-0.006200064,-0.035821705,-0.001561579,0.0142979359,-0.006464248,-0.029357457,-0.03555752,-0.000264185,,0.0169477502,0.4625448106,1,,0.0169477502,0.4625448106,0.0220354605,8.0571692312
600064.SH,20060331,-0.172668201,-0.003424818,-0.00268301,0.0034565006,-0.172668201,0.1692433831,-0.003424818,0,,-0.046848843,0.4781250299,0,,0,0,0.0034192423,8.0572008813
600064.SH,20060630,0.0058293474,0.0193845445,-0.006303584,-0.035638793,0.0058293474,0.013555197,0.0193845445,0,,0.0344675374,0.4706330941,0,,0,0,0.0012602479,8.040813148
600064.SH,20060930,-0.020933053,-0.000401303,-0.001854314,0.000263209,-0.020933053,0.0205317504,-0.000401303,0,,0.014337982,0.4590152557,0,,0,0,0.0016971875,8.0406750125
600064.SH,20061231,-0.028988231,-0.080506149,0.3897968254,0.4157148488,0.031530596,-0.112036745,-0.141024976,0.0605188275,,0.1543615274,0.4122767479,1,,0.1543615274,0.4122767479,0.0320487768,8.3297626218
600064.SH,20070331,0.1628297779,0.3012910061,-0.010129604,-0.007857634,0.2255591177,0.0757318885,0.2385616664,0.0627293397,,-0.2914585,0.4906848341,0,,0,0,0.005195259,8.5870628331
600064.SH,20070630,-0.096981599,0.019589108,0.0475027621,0.048426605,0.0166073528,0.0029817552,-0.003796382,0.02338549,,0.0535721316,0.2965969586,0,,0,0,0.0178493887,8.6528652861
600064.SH,20070930,0.0244476089,0.167139204,0.1883338665,0.1929681203,0.1180018851,0.049137319,0.074408009,0.092731195,,-0.003448632,0.4176855993,1,,-0.003448632,0.4176855993,0.0214146036,8.9604288977
600064.SH,20071231,0.1360946458,0.31513994,0.4406251223,0.4474529136,0.174848084,0.140291856,0.1520563265,0.1630836135,,-0.107985106,0.3638422949,1,,-0.107985106,0.3638422949,0.0207792772,9.5272148276
600064.SH,20080331,0.0783053864,0.0319501128,-0.132367877,-0.127423296,0.0341573413,-0.002207229,0.003255938,0.0286941748,,0.0072558135,0.2249359373,0,,0,0,0.0050150921,9.4268715174
600064.SH,20080630,0.090436027,0.0224858028,-0.087542034,-0.087394268,0.0612697157,-0.038783913,0.0121920488,0.0102937539,,-0.098663249,0.4726562445,1,,-0.098663249,0.4726562445,0.013963387,9.3597606525
600064.SH,20080930,-0.004306035,0.0101406446,-0.024227486,-0.023770797,-0.012353292,0.0224939369,0.0181879014,-0.008047257,,0.028482237,0.5084587847,1,,0.028482237,0.5084587847,0.0153044423,9.3460367568
600064.SH,20081231,0.0201687874,-0.0035673,-0.052397043,-0.05120388,0.0029452541,-0.006512545,0.0075444885,-0.01111178,,0.0072021343,0.5136429973,1,,0.0072021343,0.5136429973,0.0166728294,9.2897085137
600064.SH,20090331,0.0087751482,0.0773903134,0.1222673634,0.1259563988,0.0493095621,0.0280807421,0.0045263969,0.0728639072,,0.1827387201,0.5640164334,0,,0,0,0.0037014776,9.4748151078
600064.SH,20090630,-0.023949402,0.0113405025,0.084243181,0.0832311422,0.0041180076,0.0072225026,-0.004982481,0.0163229913,,0.0215267742,0.4625360002,0,,0,0,0.0126512102,9.5651782095
600064.SH,20090930,0.016269862,0.0169261616,-0.025215383,-0.020764986,0.0078612046,0.00906495,0.0473552287,-0.030429074,,-0.014594992,0.4255911255,0,,0,0,0.0160191028,9.5613319974
600064.SH,20091231,-0.022486866,0.0098656194,0.0619655069,0.0639157975,-0.006571659,0.0164372783,-0.00749837,0.0173639892,,0.052460309,0.4430593425,1,,0.052460309,0.4430593425,0.0183798181,9.632518457
600064.SH,20100331,0.0317324923,0.0101449627,-0.030657162,-0.027208451,0.0214824801,-0.011337517,0.0194764945,-0.009331532,,-0.100137671,0.3948346983,0,,0,0,0.0035415855,9.6153077029
600064.SH,20100630,0.0186209134,-0.036556046,-0.087900571,-0.086751912,-0.012326748,-0.024229298,0.0327990826,-0.069355128,,0.0379488787,0.3761998638,0,,0,0,0.0119904004,9.4837082053
600064.SH,20100930,0.0436204611,0.0205625202,0.0138712851,0.0185988013,0.048140207,-0.027577687,0.0210382565,-0.000475736,,-0.102065879,0.4182839526,1,,-0.102065879,0.4182839526,0.0187554831,9.5221221789
600064.SH,20101231,0.015795955,0.0612161537,-0.000333307,0.006089314,0.0153417785,0.0458743679,0.06454397,-0.003327824,,0.0598792784,0.5084441732,1,,0.0598792784,0.5084441732,0.0246553987,9.587259383
600064.SH,20110331,0.0196014883,0.0387551401,0.0322457564,0.0360987219,0.0303111861,0.0084439678,-0.016820367,0.0555755211,,-0.03029449,0.4813394795,0,,0,0,0.0039793557,9.6594440994
600064.SH,20110630,0.0400287591,0.0364495681,-0.041365067,-0.036218131,0.0261202581,0.0103293036,0.0303049604,0.0061446014,,0.0102124109,0.4578870205,1,,0.0102124109,0.4578870205,0.0125040974,9.6596755094
600064.SH,20110930,-0.009610381,-0.025525713,-0.032195439,-0.028380512,-0.020373569,-0.005152144,0.0021854565,-0.02771117,,-0.023884751,0.4574208926,1,,-0.023884751,0.4574208926,0.0164102694,9.6042619222
600064.SH,20111231,0.0088407536,-0.008232688,0.0096886585,0.017557848,0.0114276371,-0.019660318,0.0080105991,-0.01624328,,-0.005755362,0.4583197142,1,,-0.005755362,0.4583197142,0.0260673127,9.6135438712
600064.SH,20120331,0.0416043665,0.0362246534,0.0012379767,0.0051809106,0.041919044,-0.005694397,0.0391009979,-0.002876351,,0.0780522308,0.4638691318,0,,0,0,0.0041842591,9.6541151694
600064.SH,20120630,0.0190078472,0.041917523,0.0058556591,0.0085231395,0.0208802894,0.0210372336,0.006087723,0.0358298,,0.0042025897,0.4628209682,1,,0.0042025897,0.4628209682,0.0133381073,9.7033249302
600064.SH,20120930,-0.018944814,-0.026647946,-0.020018474,-0.017063261,-0.026032955,-0.000614991,-0.009751,-0.016896946,,0.0171022303,0.446369072,1,,0.0171022303,0.446369072,0.0168988031,9.6586296034
